"latitude","longitude","elevation","time","hr","name","cadence","speed","distance","power","temperature"
"35.7563626","-78.8920277","117.822","2025-04-23T16:33:14.699000Z","0","GPS9","0","27.954","0","0","0"
"35.7562364","-78.8920325","117.987","2025-04-23T16:33:15.199000Z","0","GPS9","0","27.984","0","0","0"
"35.7561609","-78.892035","118.126","2025-04-23T16:33:15.499000Z","0","GPS9","0","27.946","0","0","0"
"35.7559852","-78.8920393","118.618","2025-04-23T16:33:16.199000Z","0","GPS9","0","27.924","0","0","0"
"35.7559096","-78.8920406","118.745","2025-04-23T16:33:16.499000Z","0","GPS9","0","27.971","0","0","0"
"35.7557839","-78.8920422","119.041","2025-04-23T16:33:17.000000Z","0","GPS9","0","27.932","0","0","0"
"35.7556585","-78.8920433","119.334","2025-04-23T16:33:17.499000Z","0","GPS9","0","27.902","0","0","0"
"35.7556084","-78.8920438","119.417","2025-04-23T16:33:17.699000Z","0","GPS9","0","27.835","0","0","0"
"35.7554832","-78.8920448","119.69","2025-04-23T16:33:18.199000Z","0","GPS9","0","27.795","0","0","0"
"35.7554085","-78.8920444","119.974","2025-04-23T16:33:18.499000Z","0","GPS9","0","27.669","0","0","0"
"35.7552838","-78.8920453","120.225","2025-04-23T16:33:19.000000Z","0","GPS9","0","27.69","0","0","0"
"35.7551593","-78.8920466","120.379","2025-04-23T16:33:19.499000Z","0","GPS9","0","27.708","0","0","0"
"35.7551097","-78.8920468","120.543","2025-04-23T16:33:19.699000Z","0","GPS9","0","27.556","0","0","0"
"35.7549833","-78.8920456","120.956","2025-04-23T16:33:20.199000Z","0","GPS9","0","28.178","0","0","0"
"35.7549088","-78.8920461","121.297","2025-04-23T16:33:20.499000Z","0","GPS9","0","27.952","0","0","0"
"35.7547852","-78.8920471","121.773","2025-04-23T16:33:21.000000Z","0","GPS9","0","27.718","0","0","0"
"35.7547359","-78.8920476","121.943","2025-04-23T16:33:21.199000Z","0","GPS9","0","27.565","0","0","0"
"35.7546119","-78.892049","122.043","2025-04-23T16:33:21.699000Z","0","GPS9","0","27.652","0","0","0"
"35.7544885","-78.8920499","122.066","2025-04-23T16:33:22.199000Z","0","GPS9","0","27.556","0","0","0"
"35.7544145","-78.8920504","122.066","2025-04-23T16:33:22.499000Z","0","GPS9","0","27.449","0","0","0"
"35.7542912","-78.8920515","121.956","2025-04-23T16:33:23.000000Z","0","GPS9","0","27.525","0","0","0"
"35.7542418","-78.8920517","121.945","2025-04-23T16:33:23.199000Z","0","GPS9","0","27.476","0","0","0"
"35.754118","-78.8920525","121.897","2025-04-23T16:33:23.699000Z","0","GPS9","0","27.552","0","0","0"
"35.7539942","-78.8920536","121.82","2025-04-23T16:33:24.199000Z","0","GPS9","0","27.537","0","0","0"
"35.75392","-78.8920542","121.727","2025-04-23T16:33:24.499000Z","0","GPS9","0","27.531","0","0","0"
"35.7537963","-78.8920553","121.575","2025-04-23T16:33:25.000000Z","0","GPS9","0","27.549","0","0","0"
"35.7537467","-78.8920556","121.512","2025-04-23T16:33:25.199000Z","0","GPS9","0","27.533","0","0","0"
"35.7536225","-78.8920562","121.396","2025-04-23T16:33:25.699000Z","0","GPS9","0","27.632","0","0","0"
"35.753498","-78.8920564","121.27","2025-04-23T16:33:26.199000Z","0","GPS9","0","27.678","0","0","0"
"35.7534232","-78.8920568","121.156","2025-04-23T16:33:26.499000Z","0","GPS9","0","27.658","0","0","0"
"35.7532983","-78.8920577","120.956","2025-04-23T16:33:27.000000Z","0","GPS9","0","27.746","0","0","0"
"35.7532483","-78.8920582","120.88","2025-04-23T16:33:27.199000Z","0","GPS9","0","27.707","0","0","0"
"35.753123","-78.8920595","120.65","2025-04-23T16:33:27.699000Z","0","GPS9","0","27.809","0","0","0"
"35.7529973","-78.892061","120.47","2025-04-23T16:33:28.199000Z","0","GPS9","0","27.968","0","0","0"
"35.7529217","-78.8920621","120.417","2025-04-23T16:33:28.499000Z","0","GPS9","0","28.007","0","0","0"
"35.7527954","-78.8920634","120.32","2025-04-23T16:33:29.000000Z","0","GPS9","0","28.019","0","0","0"
"35.7526689","-78.8920648","120.254","2025-04-23T16:33:29.499000Z","0","GPS9","0","28.082","0","0","0"
"35.7526182","-78.8920654","120.196","2025-04-23T16:33:29.699000Z","0","GPS9","0","28.089","0","0","0"
"35.7524913","-78.8920671","120.12","2025-04-23T16:33:30.199000Z","0","GPS9","0","28.117","0","0","0"
"35.7523644","-78.8920688","120.05","2025-04-23T16:33:30.699000Z","0","GPS9","0","28.154","0","0","0"
"35.7522882","-78.89207","120.029","2025-04-23T16:33:31.000000Z","0","GPS9","0","28.186","0","0","0"
"35.7521612","-78.8920719","120.012","2025-04-23T16:33:31.499000Z","0","GPS9","0","28.128","0","0","0"
"35.7520343","-78.8920739","120.03","2025-04-23T16:33:32.000000Z","0","GPS9","0","28.156","0","0","0"
"35.7519834","-78.8920746","120.034","2025-04-23T16:33:32.199000Z","0","GPS9","0","28.229","0","0","0"
"35.7518567","-78.8920764","120.092","2025-04-23T16:33:32.699000Z","0","GPS9","0","28.129","0","0","0"
"35.7517301","-78.8920782","120.213","2025-04-23T16:33:33.199000Z","0","GPS9","0","28.005","0","0","0"
"35.7516541","-78.8920793","120.285","2025-04-23T16:33:33.499000Z","0","GPS9","0","28.083","0","0","0"
"35.7515276","-78.8920811","120.441","2025-04-23T16:33:34.000000Z","0","GPS9","0","28.066","0","0","0"
"35.7514771","-78.8920818","120.517","2025-04-23T16:33:34.199000Z","0","GPS9","0","27.996","0","0","0"
"35.7513509","-78.8920835","120.739","2025-04-23T16:33:34.699000Z","0","GPS9","0","28.032","0","0","0"
"35.7512249","-78.8920853","120.976","2025-04-23T16:33:35.199000Z","0","GPS9","0","27.965","0","0","0"
"35.7511493","-78.8920864","121.124","2025-04-23T16:33:35.499000Z","0","GPS9","0","27.912","0","0","0"
"35.7510235","-78.892088","121.407","2025-04-23T16:33:36.000000Z","0","GPS9","0","27.833","0","0","0"
"35.7508979","-78.8920898","121.703","2025-04-23T16:33:36.499000Z","0","GPS9","0","27.811","0","0","0"
"35.7508477","-78.8920906","121.839","2025-04-23T16:33:36.699000Z","0","GPS9","0","27.797","0","0","0"
"35.7507223","-78.8920922","122.198","2025-04-23T16:33:37.199000Z","0","GPS9","0","27.821","0","0","0"
"35.7506472","-78.8920932","122.431","2025-04-23T16:33:37.499000Z","0","GPS9","0","27.725","0","0","0"
"35.7505222","-78.8920947","122.78","2025-04-23T16:33:38.000000Z","0","GPS9","0","27.726","0","0","0"
"35.7503975","-78.8920961","123.105","2025-04-23T16:33:38.499000Z","0","GPS9","0","27.688","0","0","0"
"35.7503476","-78.8920966","123.219","2025-04-23T16:33:38.699000Z","0","GPS9","0","27.685","0","0","0"
"35.7502232","-78.8920982","123.498","2025-04-23T16:33:39.199000Z","0","GPS9","0","27.608","0","0","0"
"35.7501486","-78.8920993","123.643","2025-04-23T16:33:39.499000Z","0","GPS9","0","27.597","0","0","0"
"35.7500244","-78.8921012","123.885","2025-04-23T16:33:40.000000Z","0","GPS9","0","27.551","0","0","0"
"35.7499747","-78.892102","123.974","2025-04-23T16:33:40.199000Z","0","GPS9","0","27.604","0","0","0"
"35.7498506","-78.8921032","124.197","2025-04-23T16:33:40.699000Z","0","GPS9","0","27.545","0","0","0"
"35.7497265","-78.8921036","124.375","2025-04-23T16:33:41.199000Z","0","GPS9","0","27.531","0","0","0"
"35.749652","-78.8921037","124.484","2025-04-23T16:33:41.499000Z","0","GPS9","0","27.52","0","0","0"
"35.749528","-78.8921039","124.618","2025-04-23T16:33:42.000000Z","0","GPS9","0","27.538","0","0","0"
"35.7494784","-78.8921041","124.673","2025-04-23T16:33:42.199000Z","0","GPS9","0","27.528","0","0","0"
"35.7493545","-78.8921051","124.767","2025-04-23T16:33:42.699000Z","0","GPS9","0","27.484","0","0","0"
"35.7492306","-78.8921062","124.858","2025-04-23T16:33:43.199000Z","0","GPS9","0","27.545","0","0","0"
"35.7491562","-78.8921069","124.908","2025-04-23T16:33:43.499000Z","0","GPS9","0","27.512","0","0","0"
"35.7490325","-78.892108","124.953","2025-04-23T16:33:44.000000Z","0","GPS9","0","27.436","0","0","0"
"35.7489831","-78.8921084","124.973","2025-04-23T16:33:44.199000Z","0","GPS9","0","27.429","0","0","0"
"35.7488595","-78.8921097","124.972","2025-04-23T16:33:44.699000Z","0","GPS9","0","27.444","0","0","0"
"35.7487359","-78.8921116","124.987","2025-04-23T16:33:45.199000Z","0","GPS9","0","27.453","0","0","0"
"35.7486619","-78.8921131","124.967","2025-04-23T16:33:45.499000Z","0","GPS9","0","27.387","0","0","0"
"35.7485383","-78.8921156","124.921","2025-04-23T16:33:46.000000Z","0","GPS9","0","27.409","0","0","0"
"35.7484147","-78.8921179","124.851","2025-04-23T16:33:46.499000Z","0","GPS9","0","27.355","0","0","0"
"35.7483653","-78.8921188","124.808","2025-04-23T16:33:46.699000Z","0","GPS9","0","27.387","0","0","0"
"35.748242","-78.8921203","124.704","2025-04-23T16:33:47.199000Z","0","GPS9","0","27.375","0","0","0"
"35.7481681","-78.892121","124.626","2025-04-23T16:33:47.499000Z","0","GPS9","0","27.293","0","0","0"
"35.7480452","-78.8921217","124.495","2025-04-23T16:33:48.000000Z","0","GPS9","0","27.271","0","0","0"
"35.7479225","-78.8921224","124.337","2025-04-23T16:33:48.499000Z","0","GPS9","0","27.184","0","0","0"
"35.7478734","-78.8921227","124.273","2025-04-23T16:33:48.699000Z","0","GPS9","0","27.219","0","0","0"
"35.747751","-78.8921237","124.052","2025-04-23T16:33:49.199000Z","0","GPS9","0","27.128","0","0","0"
"35.7476775","-78.8921245","123.93","2025-04-23T16:33:49.499000Z","0","GPS9","0","27.179","0","0","0"
"35.7475554","-78.8921258","123.681","2025-04-23T16:33:50.000000Z","0","GPS9","0","27.098","0","0","0"
"35.7474334","-78.8921271","123.409","2025-04-23T16:33:50.499000Z","0","GPS9","0","27.052","0","0","0"
"35.7473847","-78.8921277","123.301","2025-04-23T16:33:50.699000Z","0","GPS9","0","27.075","0","0","0"
"35.7472629","-78.8921292","123.055","2025-04-23T16:33:51.199000Z","0","GPS9","0","27.127","0","0","0"
"35.7471411","-78.8921306","122.692","2025-04-23T16:33:51.699000Z","0","GPS9","0","26.959","0","0","0"
"35.7470193","-78.8921323","122.343","2025-04-23T16:33:52.199000Z","0","GPS9","0","26.983","0","0","0"
"35.7469464","-78.8921333","122.139","2025-04-23T16:33:52.499000Z","0","GPS9","0","27.021","0","0","0"
"35.7468246","-78.8921347","121.726","2025-04-23T16:33:53.000000Z","0","GPS9","0","27.002","0","0","0"
"35.7467027","-78.8921359","121.348","2025-04-23T16:33:53.499000Z","0","GPS9","0","27.077","0","0","0"
"35.7466541","-78.8921365","121.204","2025-04-23T16:33:53.699000Z","0","GPS9","0","27.013","0","0","0"
"35.7465321","-78.8921372","120.708","2025-04-23T16:33:54.199000Z","0","GPS9","0","26.991","0","0","0"
"35.7464589","-78.8921379","120.472","2025-04-23T16:33:54.499000Z","0","GPS9","0","27.111","0","0","0"
"35.7463366","-78.8921388","119.974","2025-04-23T16:33:55.000000Z","0","GPS9","0","27.131","0","0","0"
"35.746214","-78.8921402","119.473","2025-04-23T16:33:55.499000Z","0","GPS9","0","27.245","0","0","0"
"35.7461648","-78.8921407","119.255","2025-04-23T16:33:55.699000Z","0","GPS9","0","27.341","0","0","0"
"35.7460416","-78.8921423","118.701","2025-04-23T16:33:56.199000Z","0","GPS9","0","27.444","0","0","0"
"35.7459674","-78.8921432","118.351","2025-04-23T16:33:56.499000Z","0","GPS9","0","27.493","0","0","0"
"35.7458432","-78.8921448","117.774","2025-04-23T16:33:57.000000Z","0","GPS9","0","27.572","0","0","0"
"35.7457933","-78.8921455","117.545","2025-04-23T16:33:57.199000Z","0","GPS9","0","27.696","0","0","0"
"35.7456684","-78.8921478","116.962","2025-04-23T16:33:57.699000Z","0","GPS9","0","27.832","0","0","0"
"35.7455432","-78.8921503","116.405","2025-04-23T16:33:58.199000Z","0","GPS9","0","27.859","0","0","0"
"35.7454175","-78.8921531","115.835","2025-04-23T16:33:58.699000Z","0","GPS9","0","27.937","0","0","0"
"35.7452917","-78.8921561","115.26","2025-04-23T16:33:59.199000Z","0","GPS9","0","27.96","0","0","0"
"35.7451655","-78.8921589","114.709","2025-04-23T16:33:59.699000Z","0","GPS9","0","28.032","0","0","0"
"35.7450896","-78.8921603","114.341","2025-04-23T16:34:00.000000Z","0","GPS9","0","28.138","0","0","0"
"35.7449629","-78.8921626","113.753","2025-04-23T16:34:00.499000Z","0","GPS9","0","28.153","0","0","0"
"35.7448357","-78.8921643","113.154","2025-04-23T16:34:01.000000Z","0","GPS9","0","28.244","0","0","0"
"35.7447847","-78.8921648","112.921","2025-04-23T16:34:01.199000Z","0","GPS9","0","28.301","0","0","0"
"35.7446571","-78.8921664","112.305","2025-04-23T16:34:01.699000Z","0","GPS9","0","28.305","0","0","0"
"35.7445803","-78.8921671","111.932","2025-04-23T16:34:02.000000Z","0","GPS9","0","28.452","0","0","0"
"35.7444521","-78.8921685","111.361","2025-04-23T16:34:02.499000Z","0","GPS9","0","28.52","0","0","0"
"35.7443235","-78.8921697","110.76","2025-04-23T16:34:03.000000Z","0","GPS9","0","28.552","0","0","0"
"35.744272","-78.8921701","110.533","2025-04-23T16:34:03.199000Z","0","GPS9","0","28.536","0","0","0"
"35.7441429","-78.892171","109.938","2025-04-23T16:34:03.699000Z","0","GPS9","0","28.672","0","0","0"
"35.7440653","-78.8921715","109.57","2025-04-23T16:34:04.000000Z","0","GPS9","0","28.703","0","0","0"
"35.7439357","-78.8921724","108.969","2025-04-23T16:34:04.499000Z","0","GPS9","0","28.761","0","0","0"
"35.7438059","-78.8921736","108.365","2025-04-23T16:34:05.000000Z","0","GPS9","0","28.783","0","0","0"
"35.7437538","-78.8921743","108.122","2025-04-23T16:34:05.199000Z","0","GPS9","0","28.88","0","0","0"
"35.7436236","-78.8921764","107.501","2025-04-23T16:34:05.699000Z","0","GPS9","0","28.933","0","0","0"
"35.7435453","-78.8921779","107.146","2025-04-23T16:34:06.000000Z","0","GPS9","0","28.93","0","0","0"
"35.7434146","-78.8921802","106.514","2025-04-23T16:34:06.499000Z","0","GPS9","0","29.029","0","0","0"
"35.7433622","-78.8921811","106.276","2025-04-23T16:34:06.699000Z","0","GPS9","0","29.004","0","0","0"
"35.7432311","-78.8921831","105.665","2025-04-23T16:34:07.199000Z","0","GPS9","0","29.129","0","0","0"
"35.7430997","-78.8921845","105.028","2025-04-23T16:34:07.699000Z","0","GPS9","0","29.178","0","0","0"
"35.742968","-78.8921857","104.427","2025-04-23T16:34:08.199000Z","0","GPS9","0","29.265","0","0","0"
"35.7428359","-78.8921869","103.809","2025-04-23T16:34:08.699000Z","0","GPS9","0","29.295","0","0","0"
"35.7427034","-78.8921884","103.168","2025-04-23T16:34:09.199000Z","0","GPS9","0","29.455","0","0","0"
"35.7425709","-78.8921904","102.59","2025-04-23T16:34:09.699000Z","0","GPS9","0","29.426","0","0","0"
"35.742438","-78.8921925","101.945","2025-04-23T16:34:10.199000Z","0","GPS9","0","29.652","0","0","0"
"35.7423569","-78.8921943","101.634","2025-04-23T16:34:10.499000Z","0","GPS9","0","29.629","0","0","0"
"35.7422211","-78.8921964","101.085","2025-04-23T16:34:11.000000Z","0","GPS9","0","29.645","0","0","0"
"35.7420865","-78.8921983","100.608","2025-04-23T16:34:11.499000Z","0","GPS9","0","29.457","0","0","0"
"35.7420335","-78.8921992","100.406","2025-04-23T16:34:11.699000Z","0","GPS9","0","29.511","0","0","0"
"35.741899","-78.8921986","99.954","2025-04-23T16:34:12.199000Z","0","GPS9","0","29.975","0","0","0"
"35.7418188","-78.8921985","99.796","2025-04-23T16:34:12.499000Z","0","GPS9","0","29.891","0","0","0"
"35.741684","-78.8922002","99.58","2025-04-23T16:34:13.000000Z","0","GPS9","0","29.796","0","0","0"
"35.7415497","-78.8922023","99.262","2025-04-23T16:34:13.499000Z","0","GPS9","0","29.69","0","0","0"
"35.7414961","-78.892203","99.195","2025-04-23T16:34:13.699000Z","0","GPS9","0","29.669","0","0","0"
"35.7413637","-78.8922054","99.321","2025-04-23T16:34:14.199000Z","0","GPS9","0","29.751","0","0","0"
"35.7412848","-78.892207","99.439","2025-04-23T16:34:14.499000Z","0","GPS9","0","29.725","0","0","0"
"35.7411525","-78.8922103","99.424","2025-04-23T16:34:15.000000Z","0","GPS9","0","29.727","0","0","0"
"35.7410996","-78.8922112","99.489","2025-04-23T16:34:15.199000Z","0","GPS9","0","29.619","0","0","0"
"35.7409675","-78.8922137","99.557","2025-04-23T16:34:15.699000Z","0","GPS9","0","29.577","0","0","0"
"35.7408346","-78.8922172","99.559","2025-04-23T16:34:16.199000Z","0","GPS9","0","29.537","0","0","0"
"35.7407554","-78.8922189","99.553","2025-04-23T16:34:16.499000Z","0","GPS9","0","29.493","0","0","0"
"35.7406233","-78.8922217","99.431","2025-04-23T16:34:17.000000Z","0","GPS9","0","29.425","0","0","0"
"35.7405705","-78.8922227","99.411","2025-04-23T16:34:17.199000Z","0","GPS9","0","29.373","0","0","0"
"35.7404385","-78.8922249","99.31","2025-04-23T16:34:17.699000Z","0","GPS9","0","29.308","0","0","0"
"35.7403071","-78.8922284","99.156","2025-04-23T16:34:18.199000Z","0","GPS9","0","29.276","0","0","0"
"35.7401754","-78.8922314","99.034","2025-04-23T16:34:18.699000Z","0","GPS9","0","29.123","0","0","0"
"35.7400963","-78.8922327","99.01","2025-04-23T16:34:19.000000Z","0","GPS9","0","29.128","0","0","0"
"35.7399649","-78.8922349","98.96","2025-04-23T16:34:19.499000Z","0","GPS9","0","28.945","0","0","0"
"35.7399125","-78.8922357","98.953","2025-04-23T16:34:19.699000Z","0","GPS9","0","29.004","0","0","0"
"35.7397818","-78.8922385","98.894","2025-04-23T16:34:20.199000Z","0","GPS9","0","28.902","0","0","0"
"35.7396513","-78.8922421","98.909","2025-04-23T16:34:20.699000Z","0","GPS9","0","28.781","0","0","0"
"35.7395733","-78.8922444","98.934","2025-04-23T16:34:21.000000Z","0","GPS9","0","28.794","0","0","0"
"35.7394434","-78.8922482","98.933","2025-04-23T16:34:21.499000Z","0","GPS9","0","28.635","0","0","0"
"35.7393917","-78.8922494","98.963","2025-04-23T16:34:21.699000Z","0","GPS9","0","28.535","0","0","0"
"35.7392623","-78.8922519","99.109","2025-04-23T16:34:22.199000Z","0","GPS9","0","28.56","0","0","0"
"35.7391337","-78.8922545","99.309","2025-04-23T16:34:22.699000Z","0","GPS9","0","28.547","0","0","0"
"35.7390056","-78.8922574","99.671","2025-04-23T16:34:23.199000Z","0","GPS9","0","28.403","0","0","0"
"35.7389288","-78.8922589","99.976","2025-04-23T16:34:23.499000Z","0","GPS9","0","28.428","0","0","0"
"35.7388006","-78.892262","100.231","2025-04-23T16:34:24.000000Z","0","GPS9","0","28.394","0","0","0"
"35.7387495","-78.892263","100.3","2025-04-23T16:34:24.199000Z","0","GPS9","0","28.26","0","0","0"
"35.7386218","-78.8922645","100.493","2025-04-23T16:34:24.699000Z","0","GPS9","0","28.277","0","0","0"
"35.7384943","-78.8922657","100.68","2025-04-23T16:34:25.199000Z","0","GPS9","0","28.213","0","0","0"
"35.7383668","-78.8922668","100.858","2025-04-23T16:34:25.699000Z","0","GPS9","0","28.315","0","0","0"
"35.7382396","-78.8922679","101.073","2025-04-23T16:34:26.199000Z","0","GPS9","0","28.225","0","0","0"
"35.7381632","-78.8922686","101.174","2025-04-23T16:34:26.499000Z","0","GPS9","0","28.251","0","0","0"
"35.738036","-78.8922697","101.354","2025-04-23T16:34:27.000000Z","0","GPS9","0","28.235","0","0","0"
"35.737909","-78.8922708","101.51","2025-04-23T16:34:27.499000Z","0","GPS9","0","28.205","0","0","0"
"35.7378581","-78.8922712","101.597","2025-04-23T16:34:27.699000Z","0","GPS9","0","28.227","0","0","0"
"35.7377311","-78.8922723","101.727","2025-04-23T16:34:28.199000Z","0","GPS9","0","28.214","0","0","0"
"35.7376549","-78.892273","101.835","2025-04-23T16:34:28.499000Z","0","GPS9","0","28.232","0","0","0"
"35.737528","-78.892274","101.979","2025-04-23T16:34:29.000000Z","0","GPS9","0","28.206","0","0","0"
"35.737401","-78.8922752","102.126","2025-04-23T16:34:29.499000Z","0","GPS9","0","28.167","0","0","0"
"35.7373503","-78.8922758","102.199","2025-04-23T16:34:29.699000Z","0","GPS9","0","28.163","0","0","0"
"35.7372234","-78.8922771","102.345","2025-04-23T16:34:30.199000Z","0","GPS9","0","28.212","0","0","0"
"35.7371473","-78.892278","102.449","2025-04-23T16:34:30.499000Z","0","GPS9","0","28.189","0","0","0"
"35.7370205","-78.8922795","102.613","2025-04-23T16:34:31.000000Z","0","GPS9","0","28.189","0","0","0"
"35.7369698","-78.8922801","102.671","2025-04-23T16:34:31.199000Z","0","GPS9","0","28.129","0","0","0"
"35.736843","-78.8922813","102.833","2025-04-23T16:34:31.699000Z","0","GPS9","0","28.188","0","0","0"
"35.7367165","-78.8922824","102.976","2025-04-23T16:34:32.199000Z","0","GPS9","0","28.092","0","0","0"
"35.7366407","-78.8922828","103.062","2025-04-23T16:34:32.499000Z","0","GPS9","0","28.064","0","0","0"
"35.7365145","-78.8922834","103.173","2025-04-23T16:34:33.000000Z","0","GPS9","0","27.997","0","0","0"
"35.7364641","-78.8922836","103.232","2025-04-23T16:34:33.199000Z","0","GPS9","0","27.95","0","0","0"
"35.7363389","-78.8922858","103.219","2025-04-23T16:34:33.699000Z","0","GPS9","0","27.84","0","0","0"
"35.7362126","-78.892286","103.313","2025-04-23T16:34:34.199000Z","0","GPS9","0","27.932","0","0","0"
"35.7361373","-78.8922874","103.404","2025-04-23T16:34:34.499000Z","0","GPS9","0","27.895","0","0","0"
"35.7360122","-78.8922899","103.37","2025-04-23T16:34:35.000000Z","0","GPS9","0","27.865","0","0","0"
"35.735962","-78.8922908","103.37","2025-04-23T16:34:35.199000Z","0","GPS9","0","27.88","0","0","0"
"35.7358364","-78.8922931","103.373","2025-04-23T16:34:35.699000Z","0","GPS9","0","27.83","0","0","0"
"35.7357109","-78.8922951","103.423","2025-04-23T16:34:36.199000Z","0","GPS9","0","27.867","0","0","0"
"35.7355858","-78.892297","103.411","2025-04-23T16:34:36.699000Z","0","GPS9","0","27.769","0","0","0"
"35.7355108","-78.8922982","103.333","2025-04-23T16:34:37.000000Z","0","GPS9","0","27.658","0","0","0"
"35.735386","-78.8922999","103.253","2025-04-23T16:34:37.499000Z","0","GPS9","0","27.723","0","0","0"
"35.7352614","-78.8923015","103.158","2025-04-23T16:34:38.000000Z","0","GPS9","0","27.615","0","0","0"
"35.7352116","-78.8923021","103.111","2025-04-23T16:34:38.199000Z","0","GPS9","0","27.622","0","0","0"
"35.7350869","-78.8923035","103.026","2025-04-23T16:34:38.699000Z","0","GPS9","0","27.605","0","0","0"
"35.7350124","-78.8923044","102.982","2025-04-23T16:34:39.000000Z","0","GPS9","0","27.599","0","0","0"
"35.7348881","-78.8923063","102.794","2025-04-23T16:34:39.499000Z","0","GPS9","0","27.62","0","0","0"
"35.7347641","-78.8923077","102.69","2025-04-23T16:34:40.000000Z","0","GPS9","0","27.503","0","0","0"
"35.7347146","-78.8923083","102.621","2025-04-23T16:34:40.199000Z","0","GPS9","0","27.497","0","0","0"
"35.734591","-78.8923095","102.482","2025-04-23T16:34:40.699000Z","0","GPS9","0","27.435","0","0","0"
"35.7344675","-78.8923106","102.287","2025-04-23T16:34:41.199000Z","0","GPS9","0","27.378","0","0","0"
"35.7343934","-78.8923114","102.16","2025-04-23T16:34:41.499000Z","0","GPS9","0","27.403","0","0","0"
"35.73427","-78.8923131","101.919","2025-04-23T16:34:42.000000Z","0","GPS9","0","27.343","0","0","0"
"35.7342206","-78.8923138","101.812","2025-04-23T16:34:42.199000Z","0","GPS9","0","27.41","0","0","0"
"35.7340971","-78.8923156","101.582","2025-04-23T16:34:42.699000Z","0","GPS9","0","27.396","0","0","0"
"35.734023","-78.8923164","101.433","2025-04-23T16:34:43.000000Z","0","GPS9","0","27.423","0","0","0"
"35.7338993","-78.8923176","101.182","2025-04-23T16:34:43.499000Z","0","GPS9","0","27.447","0","0","0"
"35.7337756","-78.8923182","100.944","2025-04-23T16:34:44.000000Z","0","GPS9","0","27.446","0","0","0"
"35.7336518","-78.8923184","100.683","2025-04-23T16:34:44.499000Z","0","GPS9","0","27.51","0","0","0"
"35.7336023","-78.8923183","100.604","2025-04-23T16:34:44.699000Z","0","GPS9","0","27.498","0","0","0"
"35.7334784","-78.8923177","100.392","2025-04-23T16:34:45.199000Z","0","GPS9","0","27.477","0","0","0"
"35.7334041","-78.8923172","100.274","2025-04-23T16:34:45.499000Z","0","GPS9","0","27.451","0","0","0"
"35.7332802","-78.8923159","100.043","2025-04-23T16:34:46.000000Z","0","GPS9","0","27.516","0","0","0"
"35.7331563","-78.8923135","99.832","2025-04-23T16:34:46.499000Z","0","GPS9","0","27.481","0","0","0"
"35.7331068","-78.8923122","99.725","2025-04-23T16:34:46.699000Z","0","GPS9","0","27.496","0","0","0"
"35.732983","-78.8923073","99.526","2025-04-23T16:34:47.199000Z","0","GPS9","0","27.483","0","0","0"
"35.7329088","-78.8923028","99.362","2025-04-23T16:34:47.499000Z","0","GPS9","0","27.405","0","0","0"
"35.7327853","-78.8922936","99.089","2025-04-23T16:34:48.000000Z","0","GPS9","0","27.418","0","0","0"
"35.7326618","-78.8922824","98.84","2025-04-23T16:34:48.499000Z","0","GPS9","0","27.481","0","0","0"
"35.7326124","-78.8922776","98.717","2025-04-23T16:34:48.699000Z","0","GPS9","0","27.46","0","0","0"
"35.7324891","-78.8922645","98.503","2025-04-23T16:34:49.199000Z","0","GPS9","0","27.481","0","0","0"
"35.7324152","-78.8922561","98.339","2025-04-23T16:34:49.499000Z","0","GPS9","0","27.432","0","0","0"
"35.732292","-78.8922408","98.094","2025-04-23T16:34:50.000000Z","0","GPS9","0","27.483","0","0","0"
"35.7322429","-78.8922341","98.024","2025-04-23T16:34:50.199000Z","0","GPS9","0","27.408","0","0","0"
"35.7321202","-78.8922159","97.821","2025-04-23T16:34:50.699000Z","0","GPS9","0","27.124","0","0","0"
"35.7319974","-78.8921952","97.498","2025-04-23T16:34:51.199000Z","0","GPS9","0","27.577","0","0","0"
"35.7319241","-78.8921821","97.419","2025-04-23T16:34:51.499000Z","0","GPS9","0","27.433","0","0","0"
"35.7318018","-78.8921584","97.12","2025-04-23T16:34:52.000000Z","0","GPS9","0","27.347","0","0","0"
"35.7317528","-78.8921481","97.052","2025-04-23T16:34:52.199000Z","0","GPS9","0","27.542","0","0","0"
"35.7316309","-78.8921216","96.664","2025-04-23T16:34:52.699000Z","0","GPS9","0","27.465","0","0","0"
"35.7315088","-78.8920929","96.371","2025-04-23T16:34:53.199000Z","0","GPS9","0","27.549","0","0","0"
"35.7313863","-78.8920625","96.116","2025-04-23T16:34:53.699000Z","0","GPS9","0","27.711","0","0","0"
"35.7312639","-78.8920306","95.868","2025-04-23T16:34:54.199000Z","0","GPS9","0","27.76","0","0","0"
"35.7311904","-78.8920109","95.69","2025-04-23T16:34:54.499000Z","0","GPS9","0","27.836","0","0","0"
"35.7310677","-78.8919766","95.414","2025-04-23T16:34:55.000000Z","0","GPS9","0","27.957","0","0","0"
"35.7309453","-78.89194","95.132","2025-04-23T16:34:55.499000Z","0","GPS9","0","27.921","0","0","0"
"35.7308963","-78.8919247","95.03","2025-04-23T16:34:55.699000Z","0","GPS9","0","28.035","0","0","0"
"35.7307744","-78.891884","94.747","2025-04-23T16:34:56.199000Z","0","GPS9","0","28.007","0","0","0"
"35.7307016","-78.8918581","94.547","2025-04-23T16:34:56.499000Z","0","GPS9","0","28.017","0","0","0"
